"Food_Web","Mode","Species","Rank","Strain"
"Caribbean_Species","out","F201",10,4.3654954155077
"Caribbean_Species","out","F202",10,0.047908602351407
"Caribbean_Species","out","F208",10,0.0817329289502247
"Caribbean_Species","out","F33",10,0.0479086023514246
"Caribbean_Species","out","F34",10,0.377127276701946
"Caribbean_Species","out","F35",10,1.06682293164767
"Caribbean_Species","out","F36",10,0.492695860697316
"Caribbean_Species","out","F37",10,0.53387009341869
"Caribbean_Species","out","F38",10,3.64863777915776
"Caribbean_Species","out","F40",10,0.102405102233975
"Caribbean_Species","out","F41",10,0.0555587019423106
"Caribbean_Species","out","F198",10,0.000332262247543568
"Caribbean_Species","out","F22",10,0.0251305326777215
"Caribbean_Species","out","F11",10,0.00147826510703792
"Caribbean_Species","out","F12",10,0.00147826510703792
"Caribbean_Species","out","F195",10,0.00147826510703792
"Caribbean_Species","out","F196",10,0.00147826510703792
"Caribbean_Species","out","F197",10,0.00147826510703792
"Caribbean_Species","out","F134",10,0.000373444745447911
"Caribbean_Species","out","F136",10,0.000373444745447911
"Caribbean_Species","out","F137",10,0.000373444745447911
"Caribbean_Species","out","F138",10,0.000373444745447911
"Caribbean_Species","out","F143",10,0.000373444745447911
"Caribbean_Species","out","F144",10,0.000373444745447911
"Caribbean_Species","out","F54",10,0.000373444745447911
"Caribbean_Species","out","F62",10,0.000373444745447911
"Caribbean_Species","out","F73",10,0.000373444745447911
"Caribbean_Species","out","F92",10,0.000373444745447911
"Caribbean_Species","out","F93",10,0.000373444745447911
"Caribbean_Species","out","F133",10,0.0038054651470133
"Caribbean_Species","out","F140",10,0.00184992870979642
"Caribbean_Species","out","F194",10,0.000638822274423032
"Caribbean_Species","out","F39",10,0.613116104730305
"Caribbean_Species","out","F66",10,0.0597461524776649
"Caribbean_Species","in","F1",10,0.411318062166552
"Caribbean_Species","in","F10",10,0.466701434275749
"Caribbean_Species","in","F104",10,0.0595377793406413
"Caribbean_Species","in","F122",10,0.0821733339344338
"Caribbean_Species","in","F147",10,0.0467339450336526
"Caribbean_Species","in","F150",10,0.0173854380515344
"Caribbean_Species","in","F151",10,0.0145352281372031
"Caribbean_Species","in","F152",10,0.023745058835225
"Caribbean_Species","in","F153",10,0.014535228137203
"Caribbean_Species","in","F18",10,0.264899017148813
"Caribbean_Species","in","F19",10,0.308790743198976
"Caribbean_Species","in","F2",10,0.357759689297487
"Caribbean_Species","in","F20",10,0.193928199455104
"Caribbean_Species","in","F21",10,0.156222387172651
"Caribbean_Species","in","F3",10,0.353840434561418
"Caribbean_Species","in","F47",10,0.0103445991621136
"Caribbean_Species","in","F48",10,0.00499009563904913
"Caribbean_Species","in","F6",10,0.0135125945136967
"Caribbean_Species","in","F60",10,0.314125581805734
"Caribbean_Species","in","F61",10,0.365952582475949
"Caribbean_Species","in","F67",10,0.110403392703247
"Caribbean_Species","in","F68",10,0.0517060209110054
"Caribbean_Species","in","F69",10,0.0517060209110054
"Caribbean_Species","in","F7",10,0.00847152923625706
"Caribbean_Species","in","F76",10,0.142870846119196
"Caribbean_Species","in","F79",10,0.105612661946863
"Caribbean_Species","in","F87",10,0.117021345687026
"Caribbean_Species","in","F89",10,0.103805812000534
"Caribbean_Species","in","F91",10,0.127153868371489
"Caribbean_Species","in","F105",10,0.108745393800284
"Caribbean_Species","in","F113",10,0.0306913935260331
"Caribbean_Species","in","F119",10,0.0395191452039198
"Caribbean_Species","in","F160",10,0.0338485137416202
"Caribbean_Species","in","F176",10,0.0588126549207241
"Caribbean_Species","in","F207",10,0.0153301243198501
"Caribbean_Species","in","F57",10,0.113686230667672
"Caribbean_Species","in","F58",10,0.113686230667672
"Caribbean_Species","in","F63",10,0.0148155034197873
"Caribbean_Species","in","F82",10,0.0317341461211327
"Caribbean_Species","in","F86",10,0.0960057337038233
"Caribbean_Species","in","F97",10,0.0812074313231372
"Caribbean_Species","in","F106",10,0.368433206681807
"Caribbean_Species","in","F118",10,0.0401659757575458
"Caribbean_Species","in","F124",10,0.0110187747834181
"Caribbean_Species","in","F148",10,0.0341672706181305
"Caribbean_Species","in","F156",10,0.0215874387487836
"Caribbean_Species","in","F157",10,0.02408934276438
"Caribbean_Species","in","F158",10,0.0215874387487836
"Caribbean_Species","in","F159",10,0.0306757838974208
"Caribbean_Species","in","F161",10,0.0378226129751109
"Caribbean_Species","in","F162",10,0.0290430438429658
"Caribbean_Species","in","F163",10,0.0252711527524203
"Caribbean_Species","in","F164",10,0.0224157733458187
"Caribbean_Species","in","F165",10,0.0224157733458187
"Caribbean_Species","in","F173",10,0.00974106164187431
"Caribbean_Species","in","F174",10,0.00518001541016138
"Caribbean_Species","in","F175",10,0.0273442016081235
"Caribbean_Species","in","F177",10,0.0194152453519733
"Caribbean_Species","in","F178",10,0.050242400809401
"Caribbean_Species","in","F179",10,0.128163033814695
"Caribbean_Species","in","F180",10,0.208676820550215
"Caribbean_Species","in","F185",10,0.0392158782341179
"Caribbean_Species","in","F186",10,0.0392158782341179
"Caribbean_Species","in","F187",10,0.0468655785032244
"Caribbean_Species","in","F188",10,0.0548977691968231
"Caribbean_Species","in","F193",10,0.0719858914076479
"Caribbean_Species","in","F51",10,0.485442902427493
"Caribbean_Species","in","F75",10,0.0159517804801659
"Caribbean_Species","in","F77",10,0.0777714633970374
"Caribbean_Species","in","F78",10,0.0224134601932476
"Caribbean_Species","in","F8",10,0.296884041825752
"Caribbean_Species","in","F80",10,0.0157856534279456
"Caribbean_Species","in","F81",10,0.0157856534279456
"Caribbean_Species","in","F83",10,0.0163040212534173
"Caribbean_Species","in","F9",10,0.269450922321455
"Caribbean_Species","in","F94",10,0.0519665898244075
"Caribbean_Species","in","F107",10,0.102765878592385
"Caribbean_Species","in","F49",10,0.0773313373967536
"Caribbean_Species","in","F50",10,0.0817985858192554
"Caribbean_Species","in","F52",10,0.0725558080155262
"Caribbean_Species","in","F108",10,0.0293289654814338
"Caribbean_Species","in","F109",10,0.0892538059382774
"Caribbean_Species","in","F128",10,0.00530138685630554
"Caribbean_Species","in","F129",10,0.00530138685630554
"Caribbean_Species","in","F13",10,0.00837267884278135
"Caribbean_Species","in","F130",10,0.00768563040312651
"Caribbean_Species","in","F142",10,0.0100996612188762
"Caribbean_Species","in","F88",10,0.0532140585661024
"Caribbean_Species","in","F90",10,0.0653531446728992
"Caribbean_Species","in","F95",10,0.0693891236564335
"Caribbean_Species","in","F203",10,0.0571035362012262
"Caribbean_Species","in","F110",10,0.278834865320966
"Caribbean_Species","in","F204",10,0.185290542011208
"Caribbean_Species","in","F205",10,0.0459758765043521
"Caribbean_Species","in","F53",10,0.0230802358388345
"Caribbean_Species","in","F111",10,0.0554701319269221
"Caribbean_Species","in","F56",10,0.00847468145359453
"Caribbean_Species","in","F112",10,0.0636160510505835
"Caribbean_Species","in","F100",10,0.0253488721690032
"Caribbean_Species","in","F96",10,0.0738640537227145
"Caribbean_Species","in","F98",10,0.106092100486465
"Caribbean_Species","in","F99",10,0.0700962583778712
"Caribbean_Species","in","F114",10,0.01142581567628
"Caribbean_Species","in","F125",10,0.010618002906152
"Caribbean_Species","in","F126",10,0.0584195663907027
"Caribbean_Species","in","F101",10,0.00823111938641959
"Caribbean_Species","in","F102",10,0.0208649811191239
"Caribbean_Species","in","F120",10,0.0192540918631517
"Caribbean_Species","in","F121",10,0.00990526219518225
"Caribbean_Species","in","F123",10,0.0297392575718329
"Caribbean_Species","in","F131",10,0.00338768383008189
"Caribbean_Species","in","F132",10,0.00338768383008189
"Caribbean_Species","in","F139",10,0.00128134828792871
"Caribbean_Species","in","F14",10,0.0128961391095753
"Caribbean_Species","in","F145",10,0.0113184137018606
"Caribbean_Species","in","F146",10,0.0005704879695443
"Caribbean_Species","in","F149",10,0.00561151958740963
"Caribbean_Species","in","F15",10,0.022188385204177
"Caribbean_Species","in","F155",10,0.0100759693325583
"Caribbean_Species","in","F166",10,0.000570487969544264
"Caribbean_Species","in","F167",10,0.000570487969544264
"Caribbean_Species","in","F168",10,0.00464113769770943
"Caribbean_Species","in","F169",10,0.000570487969544218
"Caribbean_Species","in","F206",10,0.0315224959515337
"Caribbean_Species","in","F23",10,0.00329925219200194
"Caribbean_Species","in","F27",10,0.0866476869255394
"Caribbean_Species","in","F28",10,0.0650940220984019
"Caribbean_Species","in","F4",10,0.00129245155748273
"Caribbean_Species","in","F42",10,0.00375583547860115
"Caribbean_Species","in","F43",10,0.00510390820904512
"Caribbean_Species","in","F44",10,0.00510390820904512
"Caribbean_Species","in","F45",10,0.00510390820904512
"Caribbean_Species","in","F46",10,0.00613334880861565
"Caribbean_Species","in","F5",10,0.00137557974431121
"Caribbean_Species","in","F59",10,0.0256136551445401
"Caribbean_Species","in","F64",10,0.000570487969544179
"Caribbean_Species","in","F65",10,0.000570487969544179
"Caribbean_Species","in","F70",10,0.00125885706842005
"Caribbean_Species","in","F71",10,0.00125885706842005
"Caribbean_Species","in","F72",10,0.0242179776098528
"Caribbean_Species","in","F74",10,0.000570487969544257
"Caribbean_Species","in","F84",10,0.0274199397854601
"Caribbean_Species","in","F85",10,0.025326023175887
"Caribbean_Species","in","F127",10,0.0152781961669964
"Caribbean_Species","in","F154",10,0.0100484430827546
"Caribbean_Species","in","F16",10,0.218977705758647
"Caribbean_Species","in","F17",10,0.0293825076442905
"Caribbean_Species","in","F24",10,0.0361425496675287
"Caribbean_Species","in","F25",10,0.0534929775020792
"Caribbean_Species","in","F26",10,0.225776521038034
"Caribbean_Species","in","F29",10,0.0691897094342969
"Caribbean_Species","in","F30",10,0.0439295317000625
"Caribbean_Species","in","F31",10,0.0386411639888632
"Caribbean_Species","in","F32",10,0.0304541054428076
"Caribbean_Species","in","F170",10,0.130065716985826
"Caribbean_Species","in","F171",10,0.788481758983143
"Caribbean_Species","in","F172",10,6.16863031688719
"Caribbean_Species","in","F181",10,0.0256523619945121
"Caribbean_Species","in","F182",10,0.0591045425277142
"Caribbean_Species","in","F184",10,1.63509045346809
"Caribbean_Species","in","F190",10,0.108541142916037
"Caribbean_Species","in","F191",10,1.84334296539247
"Caribbean_Species","in","F192",10,0.0430638612009954
"Caribbean_Species","in","F103",10,0.0160398038367963
"Caribbean_Species","in","F141",10,0.00241561561207686
"Caribbean_Species","in","F55",10,0.289066733753431
"Caribbean_Species","in","F183",10,0.00716331128587454
"Caribbean_Species","in","F135",10,0.00640027836630292
"Caribbean_Species","in","F189",10,0.00389757528426347
"Caribbean_Species","in","F115",10,0.0040653807990411
"Caribbean_Species","in","F116",10,0.0040653807990411
"Caribbean_Species","in","F117",10,0.0040653807990411
"Caribbean_Species","in","F199",10,0.959186312501723
"Caribbean_Species","in","F200",10,0.00295760345666882
"Caribbean_Species","in","F201",10,2.88233014692737
"Caribbean_Species","in","F202",10,0.0545143584985604
"Caribbean_Species","in","F208",10,0.0544498306274642
"Caribbean_Species","in","F33",10,0.0545143584985809
"Caribbean_Species","in","F34",10,0.170940243181081
"Caribbean_Species","in","F35",10,0.762890020546984
"Caribbean_Species","in","F36",10,0.224332074172988
"Caribbean_Species","in","F37",10,0.314540055197399
"Caribbean_Species","in","F38",10,2.4992035390875
"Caribbean_Species","in","F40",10,0.0904289552678984
"Caribbean_Species","in","F41",10,0.0543187648522762
"Caribbean_Species","in","F198",10,0.0021385299237958
"Caribbean_Species","in","F22",10,0.00933372645067068
"Caribbean_Species","in","F11",10,0.0035979512840407
"Caribbean_Species","in","F12",10,0.0035979512840407
"Caribbean_Species","in","F195",10,0.0035979512840407
"Caribbean_Species","in","F196",10,0.0035979512840407
"Caribbean_Species","in","F197",10,0.0035979512840407
"Caribbean_Species","in","F134",10,0.000669431134746775
"Caribbean_Species","in","F136",10,0.000669431134746775
"Caribbean_Species","in","F137",10,0.000669431134746775
"Caribbean_Species","in","F138",10,0.000669431134746775
"Caribbean_Species","in","F143",10,0.000669431134746775
"Caribbean_Species","in","F144",10,0.000669431134746775
"Caribbean_Species","in","F54",10,0.000669431134746775
"Caribbean_Species","in","F62",10,0.000669431134746775
"Caribbean_Species","in","F73",10,0.000669431134746775
"Caribbean_Species","in","F92",10,0.000669431134746775
"Caribbean_Species","in","F93",10,0.000669431134746775
"Caribbean_Species","in","F133",10,0.00805685287122872
"Caribbean_Species","in","F140",10,0.00333226422638916
"Caribbean_Species","in","F194",10,0.00172284643779672
"Caribbean_Species","in","F39",10,0.331063390426721
"Caribbean_Species","in","F66",10,0.0231972447491047
"Caribbean_Species","out","F1",11,0.587530013439321
"Caribbean_Species","out","F10",11,1.16587522757392
"Caribbean_Species","out","F104",11,0.0363066588264605
"Caribbean_Species","out","F122",11,0.102837176816694
"Caribbean_Species","out","F147",11,0.0177299772579468
"Caribbean_Species","out","F150",11,0.00698513487803617
"Caribbean_Species","out","F151",11,0.00530299630507425
"Caribbean_Species","out","F152",11,0.00501026965678617
"Caribbean_Species","out","F153",11,0.00530299630507514
"Caribbean_Species","out","F18",11,0.138103911566085
"Caribbean_Species","out","F19",11,0.166097401248695
"Caribbean_Species","out","F2",11,0.414521484304058
"Caribbean_Species","out","F20",11,0.0990333786075738
"Caribbean_Species","out","F21",11,0.0807839788009459
"Caribbean_Species","out","F3",11,0.466813703336082
"Caribbean_Species","out","F47",11,0.00295584238032341
"Caribbean_Species","out","F48",11,0.000774454643937026
"Caribbean_Species","out","F6",11,0.0268922460918353
"Caribbean_Species","out","F60",11,0.270473467103404
"Caribbean_Species","out","F61",11,0.343322870658808
"Caribbean_Species","out","F67",11,0.280920216121798
"Caribbean_Species","out","F68",11,0.0914181998303982
"Caribbean_Species","out","F69",11,0.0914181998303981
"Caribbean_Species","out","F7",11,0.00310463711770002
"Caribbean_Species","out","F76",11,0.036944680511597
"Caribbean_Species","out","F79",11,0.0770852423928469
"Caribbean_Species","out","F87",11,0.313049710152716
"Caribbean_Species","out","F89",11,0.530260964777986
"Caribbean_Species","out","F91",11,0.867868183633619
"Caribbean_Species","out","F105",11,1.03875549856504
"Caribbean_Species","out","F113",11,0.129624699571225
"Caribbean_Species","out","F119",11,0.0176934129158586
"Caribbean_Species","out","F160",11,0.0337413181692941
"Caribbean_Species","out","F176",11,0.0786905742617688
"Caribbean_Species","out","F207",11,0.00991253187710147
"Caribbean_Species","out","F57",11,0.117378992479148
"Caribbean_Species","out","F58",11,0.117378992479148
"Caribbean_Species","out","F63",11,0.124532499051319
"Caribbean_Species","out","F82",11,0.0878815902477416
"Caribbean_Species","out","F86",11,0.244739237149125
"Caribbean_Species","out","F97",11,0.042310588060978
"Caribbean_Species","out","F106",11,1.7854609401163
"Caribbean_Species","out","F118",11,0.0406565865782689
"Caribbean_Species","out","F124",11,0.112812056269171
"Caribbean_Species","out","F148",11,0.0160625202050979
"Caribbean_Species","out","F156",11,0.00546762259294362
"Caribbean_Species","out","F157",11,0.00603790894233315
"Caribbean_Species","out","F158",11,0.00546762259294354
"Caribbean_Species","out","F159",11,0.00593647107624804
"Caribbean_Species","out","F161",11,0.0455585891501287
"Caribbean_Species","out","F162",11,0.0140747826957854
"Caribbean_Species","out","F163",11,0.0362917638473364
"Caribbean_Species","out","F164",11,0.0182858005679045
"Caribbean_Species","out","F165",11,0.0182858005679045
"Caribbean_Species","out","F173",11,0.00751000040891791
"Caribbean_Species","out","F174",11,0.00244701157681836
"Caribbean_Species","out","F175",11,0.0128139282492983
"Caribbean_Species","out","F177",11,0.0098218503680759
"Caribbean_Species","out","F178",11,0.304684657192257
"Caribbean_Species","out","F179",11,1.05272386739687
"Caribbean_Species","out","F180",11,0.944947734816384
"Caribbean_Species","out","F185",11,0.064255215675998
"Caribbean_Species","out","F186",11,0.064255215675998
"Caribbean_Species","out","F187",11,0.0631599740296407
"Caribbean_Species","out","F188",11,0.0841805162230674
"Caribbean_Species","out","F193",11,0.441697206356825
"Caribbean_Species","out","F51",11,0.0793977613329904
"Caribbean_Species","out","F75",11,0.0074462691700272
"Caribbean_Species","out","F77",11,0.0836387664386004
"Caribbean_Species","out","F78",11,0.00846099072357573
"Caribbean_Species","out","F8",11,6.3468862391146
"Caribbean_Species","out","F80",11,0.00739803940386785
"Caribbean_Species","out","F81",11,0.00739803940386785
"Caribbean_Species","out","F83",11,0.00570439533600889
"Caribbean_Species","out","F9",11,7.6243933426035
"Caribbean_Species","out","F94",11,0.0249510425558539
"Caribbean_Species","out","F107",11,0.660903128780517
"Caribbean_Species","out","F49",11,0.412479264380485
"Caribbean_Species","out","F50",11,0.0398760256967183
"Caribbean_Species","out","F52",11,0.0351167974420288
"Caribbean_Species","out","F108",11,0.276193964258878
"Caribbean_Species","out","F109",11,5.38938468685482
"Caribbean_Species","out","F128",11,0.152031669598877
"Caribbean_Species","out","F129",11,0.152031669598877
"Caribbean_Species","out","F13",11,0.189595281322401
"Caribbean_Species","out","F130",11,0.237255550844009
"Caribbean_Species","out","F142",11,0.281747395065392
"Caribbean_Species","out","F88",11,0.252781370183975
"Caribbean_Species","out","F90",11,0.554821836718862
"Caribbean_Species","out","F95",11,0.118631507096047
"Caribbean_Species","out","F203",11,0.0451572545138361
"Caribbean_Species","out","F110",11,5.28208278735668
"Caribbean_Species","out","F204",11,0.430086464069086
"Caribbean_Species","out","F205",11,0.0336168042084933
"Caribbean_Species","out","F53",11,0.0160323736020374
"Caribbean_Species","out","F111",11,2.05360624432767
"Caribbean_Species","out","F56",11,0.0156361103194035
"Caribbean_Species","out","F112",11,1.60274091084354
"Caribbean_Species","out","F100",11,0.0122680348460491
"Caribbean_Species","out","F96",11,0.06127689164224
"Caribbean_Species","out","F98",11,0.0379808040406376
"Caribbean_Species","out","F99",11,0.0319536017703271
"Caribbean_Species","out","F114",11,0.02967801852952
"Caribbean_Species","out","F125",11,0.0182590596563665
"Caribbean_Species","out","F126",11,0.0872711831586428
"Caribbean_Species","out","F101",11,0.00435970452027214
"Caribbean_Species","out","F102",11,0.00531476163704575
"Caribbean_Species","out","F120",11,0.012345456159355
"Caribbean_Species","out","F121",11,0.00198247897652587
"Caribbean_Species","out","F123",11,0.0711565426618315
"Caribbean_Species","out","F131",11,0.0111006359232759
"Caribbean_Species","out","F132",11,0.0111006359232759
"Caribbean_Species","out","F139",11,0.000312141432387698
"Caribbean_Species","out","F14",11,0.00733835761530644
"Caribbean_Species","out","F145",11,0.00968461320322743
"Caribbean_Species","out","F146",11,0.000209748396636431
"Caribbean_Species","out","F149",11,0.0105231719494346
"Caribbean_Species","out","F15",11,0.0344678226116961
"Caribbean_Species","out","F155",11,0.0167888596277553
"Caribbean_Species","out","F166",11,0.000209748396636398
"Caribbean_Species","out","F167",11,0.000209748396636398
"Caribbean_Species","out","F168",11,0.00122157745030357
"Caribbean_Species","out","F169",11,0.000209748396636406
"Caribbean_Species","out","F206",11,0.0114523378857655
"Caribbean_Species","out","F23",11,0.00219585392928947
"Caribbean_Species","out","F27",11,0.0312545994198254
"Caribbean_Species","out","F28",11,0.0217688883671341
"Caribbean_Species","out","F4",11,0.00113118818663861
"Caribbean_Species","out","F42",11,0.00106290499936264
"Caribbean_Species","out","F43",11,0.00276896133064575
"Caribbean_Species","out","F44",11,0.00276896133064575
"Caribbean_Species","out","F45",11,0.00276896133064575
"Caribbean_Species","out","F46",11,0.0128205456885769
"Caribbean_Species","out","F5",11,0.00112488841645682
"Caribbean_Species","out","F59",11,0.00855019348836358
"Caribbean_Species","out","F64",11,0.000209748396636411
"Caribbean_Species","out","F65",11,0.000209748396636411
"Caribbean_Species","out","F70",11,0.000830083844058612
"Caribbean_Species","out","F71",11,0.000830083844058612
"Caribbean_Species","out","F72",11,0.0716685821575494
"Caribbean_Species","out","F74",11,0.000209748396636403
"Caribbean_Species","out","F84",11,0.0110825394455664
"Caribbean_Species","out","F85",11,0.0154982289559606
"Caribbean_Species","out","F127",11,0.00478865449496743
"Caribbean_Species","out","F154",11,0.0262657809784868
"Caribbean_Species","out","F16",11,0.36946713673879
"Caribbean_Species","out","F17",11,0.0504360457578579
"Caribbean_Species","out","F24",11,0.180844842513669
"Caribbean_Species","out","F25",11,0.111439602334337
"Caribbean_Species","out","F26",11,0.489757320397945
"Caribbean_Species","out","F29",11,0.0217775147967954
"Caribbean_Species","out","F30",11,0.0373826856295034
"Caribbean_Species","out","F31",11,0.0154664660933623
"Caribbean_Species","out","F32",11,0.0279264567200485
"Caribbean_Species","out","F170",11,0.464510179815092
"Caribbean_Species","out","F171",11,8.53372577230208
"Caribbean_Species","out","F172",11,7.29862527183561
"Caribbean_Species","out","F181",11,0.0435716753300941
"Caribbean_Species","out","F182",11,0.193356246907722
"Caribbean_Species","out","F184",11,5.5743296966451
"Caribbean_Species","out","F190",11,0.39779507449964
"Caribbean_Species","out","F191",11,4.72169536845158
"Caribbean_Species","out","F192",11,0.0784096018915121
"Caribbean_Species","out","F103",11,0.00886089187812387
"Caribbean_Species","out","F141",11,0.000532065316638018
"Caribbean_Species","out","F55",11,0.233048126282033
"Caribbean_Species","out","F183",11,0.0350686332543808
"Caribbean_Species","out","F135",11,0.00506588704552974
"Caribbean_Species","out","F189",11,0.00571109258835799
"Caribbean_Species","out","F115",11,0.0019150204211097
"Caribbean_Species","out","F116",11,0.0019150204211097
"Caribbean_Species","out","F117",11,0.0019150204211097
"Caribbean_Species","out","F199",11,8.47191377973183
"Caribbean_Species","out","F200",11,0.00343286382093659
"Caribbean_Species","out","F201",11,8.99411091264529
"Caribbean_Species","out","F202",11,0.0389206826458261
"Caribbean_Species","out","F208",11,0.0667303503957582
"Caribbean_Species","out","F33",11,0.0389206826458121
"Caribbean_Species","out","F34",11,0.385188496945421
"Caribbean_Species","out","F35",11,1.53625857264011
"Caribbean_Species","out","F36",11,1.15549741206111
"Caribbean_Species","out","F37",11,0.449776306855453
"Caribbean_Species","out","F38",11,2.09897087995524
"Caribbean_Species","out","F40",11,0.0690091693215807
"Caribbean_Species","out","F41",11,0.0463679304933563
"Caribbean_Species","out","F198",11,0.000346377822675129
"Caribbean_Species","out","F22",11,0.0250553325806702
"Caribbean_Species","out","F11",11,0.00136508440098211
"Caribbean_Species","out","F12",11,0.00136508440098211
"Caribbean_Species","out","F195",11,0.00136508440098211
"Caribbean_Species","out","F196",11,0.00136508440098211
"Caribbean_Species","out","F197",11,0.00136508440098211
"Caribbean_Species","out","F134",11,0.000286680176273726
"Caribbean_Species","out","F136",11,0.000286680176273726
"Caribbean_Species","out","F137",11,0.000286680176273726
"Caribbean_Species","out","F138",11,0.000286680176273726
"Caribbean_Species","out","F143",11,0.000286680176273726
"Caribbean_Species","out","F144",11,0.000286680176273726
"Caribbean_Species","out","F54",11,0.000286680176273726
"Caribbean_Species","out","F62",11,0.000286680176273726
"Caribbean_Species","out","F73",11,0.000286680176273726
"Caribbean_Species","out","F92",11,0.000286680176273726
"Caribbean_Species","out","F93",11,0.000286680176273726
"Caribbean_Species","out","F133",11,0.00635242276149129
"Caribbean_Species","out","F140",11,0.00178099902194625
"Caribbean_Species","out","F194",11,0.000665879700241977
"Caribbean_Species","out","F39",11,0.66111691175402
"Caribbean_Species","out","F66",11,0.0621310145943258
"Caribbean_Species","in","F1",11,0.829829428858362
"Caribbean_Species","in","F10",11,0.411883177710459
"Caribbean_Species","in","F104",11,0.0657020408445343
"Caribbean_Species","in","F122",11,0.171599552150899
"Caribbean_Species","in","F147",11,0.0322384115472931
"Caribbean_Species","in","F150",11,0.0178868557976721
"Caribbean_Species","in","F151",11,0.0105848059826375
"Caribbean_Species","in","F152",11,0.0169595885474287
"Caribbean_Species","in","F153",11,0.0105848059826389
"Caribbean_Species","in","F18",11,0.269280854891647
"Caribbean_Species","in","F19",11,0.309294148736176
"Caribbean_Species","in","F2",11,0.569921091850325
"Caribbean_Species","in","F20",11,0.196889815353546
"Caribbean_Species","in","F21",11,0.15778225551884
"Caribbean_Species","in","F3",11,0.628403352759216
"Caribbean_Species","in","F47",11,0.0112144084381073
"Caribbean_Species","in","F48",11,0.00502554425662672
"Caribbean_Species","in","F6",11,0.0398475891914529
"Caribbean_Species","in","F60",11,0.454888632040896
"Caribbean_Species","in","F61",11,0.590730547957119
"Caribbean_Species","in","F67",11,0.367337183065313
"Caribbean_Species","in","F68",11,0.119302109524164
"Caribbean_Species","in","F69",11,0.119302109524164
"Caribbean_Species","in","F7",11,0.00886528551489805
"Caribbean_Species","in","F76",11,0.142489645778926
"Caribbean_Species","in","F79",11,0.138648991854047
"Caribbean_Species","in","F87",11,0.362375961991835
"Caribbean_Species","in","F89",11,0.571455323755465
"Caribbean_Species","in","F91",11,0.940061982870251
"Caribbean_Species","in","F105",11,0.557847882794787
"Caribbean_Species","in","F113",11,0.0935096547132021
"Caribbean_Species","in","F119",11,0.0411399729092235
"Caribbean_Species","in","F160",11,0.0594677867836298
"Caribbean_Species","in","F176",11,0.0586329401643036
"Caribbean_Species","in","F207",11,0.0213966952412947
"Caribbean_Species","in","F57",11,0.17109951627453
"Caribbean_Species","in","F58",11,0.17109951627453
"Caribbean_Species","in","F63",11,0.135260337073433
"Caribbean_Species","in","F82",11,0.107340232694167
"Caribbean_Species","in","F86",11,0.282622185327752
"Caribbean_Species","in","F97",11,0.0793758355096753
"Caribbean_Species","in","F106",11,1.01833188641283
"Caribbean_Species","in","F118",11,0.0655178652873088
"Caribbean_Species","in","F124",11,0.128138688940719
"Caribbean_Species","in","F148",11,0.0309553380012125
"Caribbean_Species","in","F156",11,0.021636199618085
"Caribbean_Species","in","F157",11,0.0253027211935413
"Caribbean_Species","in","F158",11,0.021636199618085
"Caribbean_Species","in","F159",11,0.0307139443066371
"Caribbean_Species","in","F161",11,0.0727696765527376
"Caribbean_Species","in","F162",11,0.0347823506470679
"Caribbean_Species","in","F163",11,0.0522011950992172
"Caribbean_Species","in","F164",11,0.031866615143236
"Caribbean_Species","in","F165",11,0.031866615143236
"Caribbean_Species","in","F173",11,0.0119632050022708
"Caribbean_Species","in","F174",11,0.00574187500383252
"Caribbean_Species","in","F175",11,0.0273944060137033
"Caribbean_Species","in","F177",11,0.0193915224009189
"Caribbean_Species","in","F178",11,0.279579084278939
"Caribbean_Species","in","F179",11,0.673722318359756
"Caribbean_Species","in","F180",11,0.689938194033692
"Caribbean_Species","in","F185",11,0.0388873687454893
"Caribbean_Species","in","F186",11,0.0388873687454893
"Caribbean_Species","in","F187",11,0.0470421254633209
"Caribbean_Species","in","F188",11,0.0621272110711009
"Caribbean_Species","in","F193",11,0.484682906365103
"Caribbean_Species","in","F51",11,0.475351850079165
"Caribbean_Species","in","F75",11,0.0165674368977461
"Caribbean_Species","in","F77",11,0.0763137650443887
"Caribbean_Species","in","F78",11,0.0206688660012427
"Caribbean_Species","in","F8",11,6.86515414523093
"Caribbean_Species","in","F80",11,0.0166356431290901
"Caribbean_Species","in","F81",11,0.0166356431290901
"Caribbean_Species","in","F83",11,0.016507669340782
"Caribbean_Species","in","F9",11,8.02478535701209
"Caribbean_Species","in","F94",11,0.0441893575158678
"Caribbean_Species","in","F107",11,0.504634165834053
"Caribbean_Species","in","F49",11,0.487722000169032
"Caribbean_Species","in","F50",11,0.0997392415598089
"Caribbean_Species","in","F52",11,0.0775976244325514
"Caribbean_Species","in","F108",11,0.299675725578509
"Caribbean_Species","in","F109",11,3.79696973540268
"Caribbean_Species","in","F128",11,0.162225159328357
"Caribbean_Species","in","F129",11,0.162225159328357
"Caribbean_Species","in","F13",11,0.208759902112977
"Caribbean_Species","in","F130",11,0.250817438959084
"Caribbean_Species","in","F142",11,0.303533934600051
"Caribbean_Species","in","F88",11,0.275004402853482
"Caribbean_Species","in","F90",11,0.547967062548416
"Caribbean_Species","in","F95",11,0.140751266738619
"Caribbean_Species","in","F203",11,0.070809678880243
"Caribbean_Species","in","F110",11,4.73904078770697
"Caribbean_Species","in","F204",11,0.17224971912979
"Caribbean_Species","in","F205",11,0.0542011600666223
