"","Food_Web","Mode","Species","Rank","Strain"
"8238","Serengeti_Baskerville","out","sansevieria_ehrenbergii",4,0.00214084372289376
"8239","Serengeti_Baskerville","out","sansevieria_suffruticosa",4,0.00129592254110349
"8240","Serengeti_Baskerville","out","solanum_dennekense",4,0.00444651858099109
"8241","Serengeti_Baskerville","out","tricholaena_teneriffae",4,0.000384169272063887
"8242","Serengeti_Baskerville","out","turraea_fischeri",4,0.00129592254110345
"8243","Serengeti_Baskerville","out","ximenia_caffra",4,0.00131483138714682
"8244","Serengeti_Baskerville","out","ziziphus_spp.",4,0.00344483076301382
"8245","Serengeti_Baskerville","out","Hippopotamus_amphibius",4,0.00136063819625405
"8246","Serengeti_Baskerville","out","panicum_repens",4,1.95169918327712e-05
"8247","Serengeti_Baskerville","out","andropogon_schirensis",4,2.65521802266124e-05
"8248","Serengeti_Baskerville","out","cymbopogon_caesius",4,2.65521802266124e-05
"8249","Serengeti_Baskerville","out","digitaria_ternata",4,0.00790330772046711
"8250","Serengeti_Baskerville","out","phragmites_mauritianus",4,2.65521802266102e-05
"8251","Serengeti_Baskerville","out","typha_capensis",4,2.65521802266102e-05
"8252","Serengeti_Baskerville","out","Loxodonta_africana",4,0.980736245878803
"8253","Serengeti_Baskerville","out","blepharis_acanthodioides",4,0.000880307177659418
"8254","Serengeti_Baskerville","out","iboza_spp.",4,0.000880307177659418
"8255","Serengeti_Baskerville","out","rhoicissus_revoilii",4,0.000880307177659418
"8256","Serengeti_Baskerville","out","achyranthes_aspera",4,0.00297861433878583
"8257","Serengeti_Baskerville","out","boscia_augustifolia",4,0.000546354816821311
"8258","Serengeti_Baskerville","out","solanum_nigrum",4,0.00297861433878581
"8259","Serengeti_Baskerville","out","vachellia_xanthophloea",4,0.00547330172154197
"8260","Serengeti_Baskerville","out","crotalaria_spinosa",4,0.00547330172154197
"8261","Serengeti_Baskerville","out","digitaria_milanjiana",4,0.00474970806792106
"8262","Serengeti_Baskerville","out","echinochloa_haploclada",4,0.0124704633505664
"8263","Serengeti_Baskerville","out","euphorbia_candelabrum",4,0.00547330172154196
"8264","Serengeti_Baskerville","out","kigelia_africana",4,0.00547330172154196
"8265","Serengeti_Baskerville","out","panicum_deustum",4,0.00474970806792104
"8266","Serengeti_Baskerville","out","sorghum_versicolor",4,0.00547330172154196
"8267","Serengeti_Baskerville","out","chloris_pycnothrix",4,0.0040133056806002
"8268","Serengeti_Baskerville","out","eragrostis_exasperata",4,9.84307148788068e-05
"8269","Serengeti_Baskerville","out","cyperus_spp.",4,0.00141244181828125
"8270","Serengeti_Baskerville","out","diheteropogon_amplectens",4,0.00141244181828125
"8271","Serengeti_Baskerville","out","eragrostis_aspera",4,0.00141244181828125
"8272","Serengeti_Baskerville","out","eriochloa_fatmensis",4,0.00141244181828125
"8273","Serengeti_Baskerville","out","kyllinga_nervosa",4,0.00141244181828125
"8274","Serengeti_Baskerville","out","pellaea_calomelanos",4,0.00141244181828125
"8275","Serengeti_Baskerville","out","sporobolus_pellucidus",4,0.00141244181828125
"8276","Serengeti_Baskerville","out","sporobolus_stapfianus",4,0.00141244181828125
"8277","Serengeti_Baskerville","out","hyperthelia_dissoluta",4,6.38165074931865e-06
"8278","Serengeti_Baskerville","out","chloris_roxburghiana",4,0.0019597575976659
"8279","Serengeti_Baskerville","out","lonchocarpus_eriocalyx",4,6.48923507075355e-05
"8280","Serengeti_Baskerville","out","setaria_pallidefusca",4,6.48923507075355e-05
"8281","Serengeti_Baskerville","out","setaria_sphacelata",4,6.48923507075355e-05
"8282","Serengeti_Baskerville","in","Acinonyx_jubatus",4,0.0365960710457382
"8283","Serengeti_Baskerville","in","Aepyceros_melampus",4,0.321503441854948
"8284","Serengeti_Baskerville","in","Connochaetes_taurinus",4,0.128941518089453
"8285","Serengeti_Baskerville","in","Nanger_granti",4,0.136078270023659
"8286","Serengeti_Baskerville","in","Eudorcas_thomsonii",4,0.183532616651991
"8287","Serengeti_Baskerville","in","Madoqua_kirkii",4,0.203327766339931
"8288","Serengeti_Baskerville","in","Ourebia_ourebi",4,0.00523311320439417
"8289","Serengeti_Baskerville","in","Phacochoerus_africanus",4,0.01616332993911
"8290","Serengeti_Baskerville","in","Redunca_redunca",4,0.00288435640745304
"8291","Serengeti_Baskerville","in","Canis_aureus",4,0.00718764739429333
"8292","Serengeti_Baskerville","in","Equus_quagga",4,0.0862278187838498
"8293","Serengeti_Baskerville","in","Canis_mesomelas",4,0.000187025106058663
"8294","Serengeti_Baskerville","in","Caracal_caracal",4,0.00242269582994196
"8295","Serengeti_Baskerville","in","Pedetes_capensis",4,0.0138093800492111
"8296","Serengeti_Baskerville","in","Procavia_capensis",4,2.09790923675671
"8297","Serengeti_Baskerville","in","Rhabdomys_pumilio",4,0.108967732737631
"8298","Serengeti_Baskerville","in","Crocuta_crocuta",4,0.0608446129945914
"8299","Serengeti_Baskerville","in","Alcelaphus_buselaphus",4,0.0738279160651749
"8300","Serengeti_Baskerville","in","Damaliscus_korrigum",4,0.0430771762846983
"8301","Serengeti_Baskerville","in","Kobus_ellipsiprymnus",4,0.0127029970754587
"8302","Serengeti_Baskerville","in","Leptailurus_serval",4,0.000141380042105976
"8303","Serengeti_Baskerville","in","Lycaon_pictus",4,0.0602239249417606
"8304","Serengeti_Baskerville","in","Tragelaphus_scriptus",4,0.001732676547393
"8305","Serengeti_Baskerville","in","Panthera_leo",4,0.150284977440832
"8306","Serengeti_Baskerville","in","Giraffa_camelopardalis",4,0.732643105867193
"8307","Serengeti_Baskerville","in","Syncerus_caffer",4,0.0791941433266372
"8308","Serengeti_Baskerville","in","Taurotragus_oryx",4,0.023659561104583
"8309","Serengeti_Baskerville","in","Panthera_pardus",4,0.264438082706556
"8310","Serengeti_Baskerville","in","Heterohyrax_brucei",4,0.737659579009301
"8311","Serengeti_Baskerville","in","Papio_anubis",4,0.662532573834772
"8312","Serengeti_Baskerville","in","acacia_senegal",4,0.0196655690518317
"8313","Serengeti_Baskerville","in","vachellia_tortilis",4,0.00852713126527558
"8314","Serengeti_Baskerville","in","andropogon_greenwayi",4,0.0404009501741652
"8315","Serengeti_Baskerville","in","aristida_spp.",4,0.00347158489485953
"8316","Serengeti_Baskerville","in","brachiaria_semiundulata",4,0.00213891651652425
"8317","Serengeti_Baskerville","in","chloris_gayana",4,0.000504628834205011
"8318","Serengeti_Baskerville","in","combretum_molle",4,0.00101560951662846
"8319","Serengeti_Baskerville","in","croton_macrostachyus",4,0.0719833824616633
"8320","Serengeti_Baskerville","in","cynodon_dactylon",4,0.0221679063336766
"8321","Serengeti_Baskerville","in","grewia_bicolor",4,0.039829117234715
"8322","Serengeti_Baskerville","in","harpachne_schimperi",4,0.00368999437940602
"8323","Serengeti_Baskerville","in","hibiscus_spp.",4,0.00745147182233181
"8324","Serengeti_Baskerville","in","hyparrhenia_filipendula",4,0.0182484141674001
"8325","Serengeti_Baskerville","in","hyparrhenia_rufa",4,0.00316746529425259
"8326","Serengeti_Baskerville","in","indigofera_hochstetteri",4,0.0388040147163409
"8327","Serengeti_Baskerville","in","panicum_maximum",4,0.00180419246457803
"8328","Serengeti_Baskerville","in","pennisetum_mezianum",4,0.017823347842682
"8329","Serengeti_Baskerville","in","sida_spp.",4,0.0284854068911721
"8330","Serengeti_Baskerville","in","solanum_incanum",4,0.0160297243639527
"8331","Serengeti_Baskerville","in","sporobolus_festivus",4,0.000278580389910455
"8332","Serengeti_Baskerville","in","sporobolus_ioclados",4,0.0454611075403106
"8333","Serengeti_Baskerville","in","sporobolus_pyramidalis",4,0.0105543410232621
"8334","Serengeti_Baskerville","in","themeda_triandra",4,0.00931040916079237
"8335","Serengeti_Baskerville","in","bothriochloa_insculpta",4,0.0161517202124731
"8336","Serengeti_Baskerville","in","digitaria_macroblephara",4,0.0141660798927539
"8337","Serengeti_Baskerville","in","digitaria_abyssinica",4,0.00311463775630368
"8338","Serengeti_Baskerville","in","dinebra_retroflexa",4,0.00479229986238787
"8339","Serengeti_Baskerville","in","eustachys_paspaloides",4,0.0102433778449542
"8340","Serengeti_Baskerville","in","heteropogon_contortus",4,0.043589094517818
"8341","Serengeti_Baskerville","in","panicum_coloratum",4,0.00780064075647585
"8342","Serengeti_Baskerville","in","sporobolus_spicatus",4,0.000123217138736874
"8343","Serengeti_Baskerville","in","digitaria_diagonalis",4,0.000668022209978048
"8344","Serengeti_Baskerville","in","eragrostis_cilianensis",4,0.000784456090015837
"8345","Serengeti_Baskerville","in","eragrostis_tenuifolia",4,0.0287711865191316
"8346","Serengeti_Baskerville","in","microchloa_kunthii",4,0.00821375489117635
"8347","Serengeti_Baskerville","in","psilolemma_jaegeri",4,1.54350975558593e-05
"8348","Serengeti_Baskerville","in","balanites_aegyptiacus",4,0.0238300931824416
"8349","Serengeti_Baskerville","in","duosperma_kilimandscharicum",4,0.000131678512982134
"8350","Serengeti_Baskerville","in","pennisetum_stramineum",4,0.00152718832923866
"8351","Serengeti_Baskerville","in","sporobolus_fimbriatus",4,0.000511852283781871
"8352","Serengeti_Baskerville","in","acacia_robusta",4,0.00177828823346066
"8353","Serengeti_Baskerville","in","vachellia_seyal",4,0.0146826155227638
"8354","Serengeti_Baskerville","in","commiphora_trothae",4,0.0318747578882729
"8355","Serengeti_Baskerville","in","cordia_ovalis",4,0.00440922084515212
"8356","Serengeti_Baskerville","in","grewia_arborea",4,0.00269269990650109
"8357","Serengeti_Baskerville","in","grewia_trichocarpa",4,0.00440922084515184
"8358","Serengeti_Baskerville","in","hibiscus_lunariifolius",4,0.00440922084515184
"8359","Serengeti_Baskerville","in","maerua_cafra",4,0.00440922084515184
"8360","Serengeti_Baskerville","in","olea_spp.",4,0.000876035443793365
"8361","Serengeti_Baskerville","in","pavetta_assimilis",4,0.00269269990650099
"8362","Serengeti_Baskerville","in","phyllanthus_sepialis",4,0.00269269990650099
"8363","Serengeti_Baskerville","in","abutilon_spp.",4,0.000279306311561734
"8364","Serengeti_Baskerville","in","acalypha_fruticosa",4,0.005045942561162
"8365","Serengeti_Baskerville","in","albizia_harveyi",4,0.00192727504646799
"8366","Serengeti_Baskerville","in","albuca_spp.",4,0.000598311097466761
"8367","Serengeti_Baskerville","in","allophylus_rubifolius",4,0.000443598217620913
"8368","Serengeti_Baskerville","in","aloe_macrosiphon",4,0.0020250950565767
"8369","Serengeti_Baskerville","in","aloe_secundiflora",4,0.000598311097466726
"8370","Serengeti_Baskerville","in","capparis_tomentosa",4,0.00504594256116179
"8371","Serengeti_Baskerville","in","cenchrus_ciliaris",4,0.00202509505657676
"8372","Serengeti_Baskerville","in","cissus_quadrangularis",4,0.000279306311561731
"8373","Serengeti_Baskerville","in","cissus_rotundifolia",4,0.00226576047954172
"8374","Serengeti_Baskerville","in","commelina_africana",4,0.000443598217620913
"8375","Serengeti_Baskerville","in","commiphora_merkeri",4,0.00143843775619793
"8376","Serengeti_Baskerville","in","commiphora_schimperi",4,0.00027930631156171
"8377","Serengeti_Baskerville","in","croton_dichogamus",4,0.00226576047954175
"8378","Serengeti_Baskerville","in","cyphostemma_spp.",4,0.00059831109746671
"8379","Serengeti_Baskerville","in","digitaria_velutina",4,0.00209184927623766
"8380","Serengeti_Baskerville","in","emilia_coccinea",4,0.000598311097466702
"8381","Serengeti_Baskerville","in","ficus_glumosa",4,0.000443598217620907
"8382","Serengeti_Baskerville","in","ficus_ingens",4,0.000279306311561774
"8383","Serengeti_Baskerville","in","ficus_thonningii",4,9.80218523711511e-05
"8384","Serengeti_Baskerville","in","heliotropium_steudneri",4,9.80218523711511e-05
"8385","Serengeti_Baskerville","in","hoslundia_opposita",4,0.00202509505657661
"8386","Serengeti_Baskerville","in","hypoestes_forskaolii",4,0.000598311097466702
"8387","Serengeti_Baskerville","in","indigofera_basiflora",4,0.00307256283758412
"8388","Serengeti_Baskerville","in","ipomoea_obscura",4,0.00192727504646808
"8389","Serengeti_Baskerville","in","jasminum_spp.",4,0.000598311097466698
"8390","Serengeti_Baskerville","in","kalanchoe_spp.",4,0.000144887264984122
"8391","Serengeti_Baskerville","in","kedrostis_foetidissima",4,0.000598311097466706
"8392","Serengeti_Baskerville","in","emilia_ukambensis",4,9.80218523711665e-05
"8393","Serengeti_Baskerville","in","ocimum_spp.",4,0.00202509505657667
"8394","Serengeti_Baskerville","in","pappea_capensis",4,0.000279306311561749
"8395","Serengeti_Baskerville","in","pavonia_patens",4,0.000598311097466738
"8396","Serengeti_Baskerville","in","pupalia_lappacea",4,0.000598311097466738
"8397","Serengeti_Baskerville","in","sclerocarya_birrea",4,0.00226576047954171
"8398","Serengeti_Baskerville","in","senna_didymobotrya",4,0.00059831109746673
"8399","Serengeti_Baskerville","in","sansevieria_ehrenbergii",4,0.000443598217620953
"8400","Serengeti_Baskerville","in","sansevieria_suffruticosa",4,0.000598311097466736
"8401","Serengeti_Baskerville","in","solanum_dennekense",4,0.00202509505657668
"8402","Serengeti_Baskerville","in","tricholaena_teneriffae",4,9.8021852371154e-05
"8403","Serengeti_Baskerville","in","turraea_fischeri",4,0.000598311097466749
"8404","Serengeti_Baskerville","in","ximenia_caffra",4,0.00027930631156175
"8405","Serengeti_Baskerville","in","ziziphus_spp.",4,0.00143843775619787
"8406","Serengeti_Baskerville","in","Hippopotamus_amphibius",4,0.0132999611738114
"8407","Serengeti_Baskerville","in","panicum_repens",4,2.30971887681923e-06
"8408","Serengeti_Baskerville","in","andropogon_schirensis",4,8.71720532679194e-06
"8409","Serengeti_Baskerville","in","cymbopogon_caesius",4,8.71720532679194e-06
"8410","Serengeti_Baskerville","in","digitaria_ternata",4,0.00247222561677753
"8411","Serengeti_Baskerville","in","phragmites_mauritianus",4,8.71720532679135e-06
"8412","Serengeti_Baskerville","in","typha_capensis",4,8.71720532679135e-06
"8413","Serengeti_Baskerville","in","Loxodonta_africana",4,2.21297652479229
"8414","Serengeti_Baskerville","in","blepharis_acanthodioides",4,0.00016390239729279
"8415","Serengeti_Baskerville","in","iboza_spp.",4,0.00016390239729279
"8416","Serengeti_Baskerville","in","rhoicissus_revoilii",4,0.00016390239729279
"8417","Serengeti_Baskerville","in","achyranthes_aspera",4,0.00128223933516846
"8418","Serengeti_Baskerville","in","boscia_augustifolia",4,0.00028960455988442
"8419","Serengeti_Baskerville","in","solanum_nigrum",4,0.00128223933516845
"8420","Serengeti_Baskerville","in","vachellia_xanthophloea",4,0.00377135241973233
"8421","Serengeti_Baskerville","in","crotalaria_spinosa",4,0.00377135241973233
"8422","Serengeti_Baskerville","in","digitaria_milanjiana",4,0.00287376186814185
"8423","Serengeti_Baskerville","in","echinochloa_haploclada",4,0.00778405314630546
"8424","Serengeti_Baskerville","in","euphorbia_candelabrum",4,0.00377135241973234
"8425","Serengeti_Baskerville","in","kigelia_africana",4,0.00377135241973234
"8426","Serengeti_Baskerville","in","panicum_deustum",4,0.00287376186814183
"8427","Serengeti_Baskerville","in","sorghum_versicolor",4,0.00377135241973234
"8428","Serengeti_Baskerville","in","chloris_pycnothrix",4,0.00121949659727293
"8429","Serengeti_Baskerville","in","eragrostis_exasperata",4,1.36928854758439e-05
"8430","Serengeti_Baskerville","in","cyperus_spp.",4,0.000585253229191509
"8431","Serengeti_Baskerville","in","diheteropogon_amplectens",4,0.000585253229191509
"8432","Serengeti_Baskerville","in","eragrostis_aspera",4,0.000585253229191509
"8433","Serengeti_Baskerville","in","eriochloa_fatmensis",4,0.000585253229191509
"8434","Serengeti_Baskerville","in","kyllinga_nervosa",4,0.000585253229191509
"8435","Serengeti_Baskerville","in","pellaea_calomelanos",4,0.000585253229191509
"8436","Serengeti_Baskerville","in","sporobolus_pellucidus",4,0.000585253229191509
"8437","Serengeti_Baskerville","in","sporobolus_stapfianus",4,0.000585253229191509
"8438","Serengeti_Baskerville","in","hyperthelia_dissoluta",4,7.816469989046e-07
"8439","Serengeti_Baskerville","in","chloris_roxburghiana",4,0.000713309663723187
"8440","Serengeti_Baskerville","in","lonchocarpus_eriocalyx",4,2.43332719223214e-05
"8441","Serengeti_Baskerville","in","setaria_pallidefusca",4,2.43332719223214e-05
"8442","Serengeti_Baskerville","in","setaria_sphacelata",4,2.43332719223214e-05
"8443","Serengeti_Baskerville","out","Acinonyx_jubatus",5,0.00301639909655466
"8444","Serengeti_Baskerville","out","Aepyceros_melampus",5,0.249141853149952
"8445","Serengeti_Baskerville","out","Connochaetes_taurinus",5,0.0520427468923633
"8446","Serengeti_Baskerville","out","Nanger_granti",5,0.0628631599607193
"8447","Serengeti_Baskerville","out","Eudorcas_thomsonii",5,0.0691315965985582
"8448","Serengeti_Baskerville","out","Madoqua_kirkii",5,0.0525830506912616
"8449","Serengeti_Baskerville","out","Ourebia_ourebi",5,0.0197933951968047
"8450","Serengeti_Baskerville","out","Phacochoerus_africanus",5,0.0917553211779339
"8451","Serengeti_Baskerville","out","Redunca_redunca",5,0.00837726048142644
"8452","Serengeti_Baskerville","out","Canis_aureus",5,0.000479871594030978
"8453","Serengeti_Baskerville","out","Equus_quagga",5,0.0273370964326986
"8454","Serengeti_Baskerville","out","Canis_mesomelas",5,0.000475003561256563
"8455","Serengeti_Baskerville","out","Caracal_caracal",5,4.64698568866819e-05
"8456","Serengeti_Baskerville","out","Pedetes_capensis",5,0.00510635470060406
"8457","Serengeti_Baskerville","out","Procavia_capensis",5,0.357838369567491
"8458","Serengeti_Baskerville","out","Rhabdomys_pumilio",5,0.034474817508197
"8459","Serengeti_Baskerville","out","Crocuta_crocuta",5,0.0139320136836783
"8460","Serengeti_Baskerville","out","Alcelaphus_buselaphus",5,0.0192969879934273
"8461","Serengeti_Baskerville","out","Damaliscus_korrigum",5,0.120661844342693
"8462","Serengeti_Baskerville","out","Kobus_ellipsiprymnus",5,0.0395965904935918
"8463","Serengeti_Baskerville","out","Leptailurus_serval",5,0.00050444069687511
"8464","Serengeti_Baskerville","out","Lycaon_pictus",5,0.0197316594131989
"8465","Serengeti_Baskerville","out","Tragelaphus_scriptus",5,0.0543300873020555
"8466","Serengeti_Baskerville","out","Panthera_leo",5,0.0327834014139639
"8467","Serengeti_Baskerville","out","Giraffa_camelopardalis",5,0.146475992614057
"8468","Serengeti_Baskerville","out","Syncerus_caffer",5,0.0336070724626156
"8469","Serengeti_Baskerville","out","Taurotragus_oryx",5,0.00853854987190354
"8470","Serengeti_Baskerville","out","Panthera_pardus",5,0.0445566728534311
"8471","Serengeti_Baskerville","out","Heterohyrax_brucei",5,0.145953996816568
"8472","Serengeti_Baskerville","out","Papio_anubis",5,4.29872007568958
"8473","Serengeti_Baskerville","out","acacia_senegal",5,0.0389204163475257
"8474","Serengeti_Baskerville","out","vachellia_tortilis",5,0.0694780146103093
"8475","Serengeti_Baskerville","out","andropogon_greenwayi",5,0.138472219076546
"8476","Serengeti_Baskerville","out","aristida_spp.",5,0.0653955909074649
"8477","Serengeti_Baskerville","out","brachiaria_semiundulata",5,0.0836688669406178
"8478","Serengeti_Baskerville","out","chloris_gayana",5,0.00853023699866051
"8479","Serengeti_Baskerville","out","combretum_molle",5,0.00851760375193971
"8480","Serengeti_Baskerville","out","croton_macrostachyus",5,0.272350921727532
"8481","Serengeti_Baskerville","out","cynodon_dactylon",5,0.0783035037336855
"8482","Serengeti_Baskerville","out","grewia_bicolor",5,0.117441538864126
"8483","Serengeti_Baskerville","out","harpachne_schimperi",5,0.0425510646174391
"8484","Serengeti_Baskerville","out","hibiscus_spp.",5,0.0322439775055746
"8485","Serengeti_Baskerville","out","hyparrhenia_filipendula",5,0.0960882541563832
"8486","Serengeti_Baskerville","out","hyparrhenia_rufa",5,0.0176237772776727
"8487","Serengeti_Baskerville","out","indigofera_hochstetteri",5,0.145747781693311
"8488","Serengeti_Baskerville","out","panicum_maximum",5,0.0125195571623733
"8489","Serengeti_Baskerville","out","pennisetum_mezianum",5,0.0355143223720129
"8490","Serengeti_Baskerville","out","sida_spp.",5,0.0733754116350594
"8491","Serengeti_Baskerville","out","solanum_incanum",5,0.0387383802836516
"8492","Serengeti_Baskerville","out","sporobolus_festivus",5,0.00162380310102148
"8493","Serengeti_Baskerville","out","sporobolus_ioclados",5,0.154822494760368
"8494","Serengeti_Baskerville","out","sporobolus_pyramidalis",5,0.117652640228286
"8495","Serengeti_Baskerville","out","themeda_triandra",5,0.194493977588749
"8496","Serengeti_Baskerville","out","bothriochloa_insculpta",5,0.0560857830255667
"8497","Serengeti_Baskerville","out","digitaria_macroblephara",5,0.0360056494434317
"8498","Serengeti_Baskerville","out","digitaria_abyssinica",5,0.0097489129734579
"8499","Serengeti_Baskerville","out","dinebra_retroflexa",5,0.0132328956542868
"8500","Serengeti_Baskerville","out","eustachys_paspaloides",5,0.030991489597624
"8501","Serengeti_Baskerville","out","heteropogon_contortus",5,0.802438250407054
"8502","Serengeti_Baskerville","out","panicum_coloratum",5,0.0590868738788306
"8503","Serengeti_Baskerville","out","sporobolus_spicatus",5,0.00168040304037287
"8504","Serengeti_Baskerville","out","digitaria_diagonalis",5,0.00382561355829875
"8505","Serengeti_Baskerville","out","eragrostis_cilianensis",5,0.00569301497972149
"8506","Serengeti_Baskerville","out","eragrostis_tenuifolia",5,0.0629695977724363
"8507","Serengeti_Baskerville","out","microchloa_kunthii",5,0.0189614777151716
"8508","Serengeti_Baskerville","out","psilolemma_jaegeri",5,0.00103589268507935
"8509","Serengeti_Baskerville","out","balanites_aegyptiacus",5,0.0643968651346876
"8510","Serengeti_Baskerville","out","duosperma_kilimandscharicum",5,0.00138182361483958
"8511","Serengeti_Baskerville","out","pennisetum_stramineum",5,0.00517470491651527
"8512","Serengeti_Baskerville","out","sporobolus_fimbriatus",5,0.0029532664860151
"8513","Serengeti_Baskerville","out","acacia_robusta",5,0.0295062764778508
"8514","Serengeti_Baskerville","out","vachellia_seyal",5,0.0248429438094598
"8515","Serengeti_Baskerville","out","commiphora_trothae",5,0.120876455941882
"8516","Serengeti_Baskerville","out","cordia_ovalis",5,0.0184225301381525
"8517","Serengeti_Baskerville","out","grewia_arborea",5,0.0122842276294197
"8518","Serengeti_Baskerville","out","grewia_trichocarpa",5,0.0184225301381496
"8519","Serengeti_Baskerville","out","hibiscus_lunariifolius",5,0.0184225301381496
"8520","Serengeti_Baskerville","out","maerua_cafra",5,0.0184225301381496
"8521","Serengeti_Baskerville","out","olea_spp.",5,0.00239770806547686
"8522","Serengeti_Baskerville","out","pavetta_assimilis",5,0.0122842276294213
"8523","Serengeti_Baskerville","out","phyllanthus_sepialis",5,0.0122842276294213
"8524","Serengeti_Baskerville","out","abutilon_spp.",5,0.00538001217991349
"8525","Serengeti_Baskerville","out","acalypha_fruticosa",5,0.0170081897087988
"8526","Serengeti_Baskerville","out","albizia_harveyi",5,0.0390140122454339
"8527","Serengeti_Baskerville","out","albuca_spp.",5,0.00129553703343156
"8528","Serengeti_Baskerville","out","allophylus_rubifolius",5,0.00461254761620663
"8529","Serengeti_Baskerville","out","aloe_macrosiphon",5,0.00602550262869002
"8530","Serengeti_Baskerville","out","aloe_secundiflora",5,0.00129553703343161
"8531","Serengeti_Baskerville","out","capparis_tomentosa",5,0.0170081897087931
"8532","Serengeti_Baskerville","out","cenchrus_ciliaris",5,0.00602550262869004
"8533","Serengeti_Baskerville","out","cissus_quadrangularis",5,0.00538001217991387
"8534","Serengeti_Baskerville","out","cissus_rotundifolia",5,0.0221291314562743
"8535","Serengeti_Baskerville","out","commelina_africana",5,0.00461254761620689
"8536","Serengeti_Baskerville","out","commiphora_merkeri",5,0.00589185106367945
"8537","Serengeti_Baskerville","out","commiphora_schimperi",5,0.00538001217991354
"8538","Serengeti_Baskerville","out","croton_dichogamus",5,0.0221291314562734
"8539","Serengeti_Baskerville","out","cyphostemma_spp.",5,0.00129553703343163
"8540","Serengeti_Baskerville","out","digitaria_velutina",5,0.0429345882336604
"8541","Serengeti_Baskerville","out","emilia_coccinea",5,0.0012955370334316
"8542","Serengeti_Baskerville","out","ficus_glumosa",5,0.00461254761620674
"8543","Serengeti_Baskerville","out","ficus_ingens",5,0.00538001217991497
"8544","Serengeti_Baskerville","out","ficus_thonningii",5,0.000627706625417404
"8545","Serengeti_Baskerville","out","heliotropium_steudneri",5,0.000627706625417404
"8546","Serengeti_Baskerville","out","hoslundia_opposita",5,0.00602550262869014
"8547","Serengeti_Baskerville","out","hypoestes_forskaolii",5,0.00129553703343163
"8548","Serengeti_Baskerville","out","indigofera_basiflora",5,0.00900350110477098
"8549","Serengeti_Baskerville","out","ipomoea_obscura",5,0.0390140122454398
"8550","Serengeti_Baskerville","out","jasminum_spp.",5,0.00129553703343157
"8551","Serengeti_Baskerville","out","kalanchoe_spp.",5,0.00584035545121746
"8552","Serengeti_Baskerville","out","kedrostis_foetidissima",5,0.00129553703343157
"8553","Serengeti_Baskerville","out","emilia_ukambensis",5,0.000627706625417325
"8554","Serengeti_Baskerville","out","ocimum_spp.",5,0.00602550262868969
"8555","Serengeti_Baskerville","out","pappea_capensis",5,0.00538001217991561
"8556","Serengeti_Baskerville","out","pavonia_patens",5,0.00129553703343164
"8557","Serengeti_Baskerville","out","pupalia_lappacea",5,0.00129553703343164
"8558","Serengeti_Baskerville","out","sclerocarya_birrea",5,0.0221291314562735
"8559","Serengeti_Baskerville","out","senna_didymobotrya",5,0.00129553703343162
"8560","Serengeti_Baskerville","out","sansevieria_ehrenbergii",5,0.00461254761620699
"8561","Serengeti_Baskerville","out","sansevieria_suffruticosa",5,0.00129553703343168
"8562","Serengeti_Baskerville","out","solanum_dennekense",5,0.00602550262869006
"8563","Serengeti_Baskerville","out","tricholaena_teneriffae",5,0.000627706625417429
"8564","Serengeti_Baskerville","out","turraea_fischeri",5,0.00129553703343165
"8565","Serengeti_Baskerville","out","ximenia_caffra",5,0.00538001217991514
"8566","Serengeti_Baskerville","out","ziziphus_spp.",5,0.0058918510636799
"8567","Serengeti_Baskerville","out","Hippopotamus_amphibius",5,0.0586387493140516
"8568","Serengeti_Baskerville","out","panicum_repens",5,0.000499733818173958
"8569","Serengeti_Baskerville","out","andropogon_schirensis",5,0.000632970144676461
"8570","Serengeti_Baskerville","out","cymbopogon_caesius",5,0.000632970144676461
"8571","Serengeti_Baskerville","out","digitaria_ternata",5,0.00792610406256009
"8572","Serengeti_Baskerville","out","phragmites_mauritianus",5,0.000632970144676328
"8573","Serengeti_Baskerville","out","typha_capensis",5,0.000632970144676328
"8574","Serengeti_Baskerville","out","Loxodonta_africana",5,2.20436074453867
"8575","Serengeti_Baskerville","out","blepharis_acanthodioides",5,0.00623711004356616
"8576","Serengeti_Baskerville","out","iboza_spp.",5,0.00623711004356616
"8577","Serengeti_Baskerville","out","rhoicissus_revoilii",5,0.00623711004356616
"8578","Serengeti_Baskerville","out","achyranthes_aspera",5,0.00317710335856213
"8579","Serengeti_Baskerville","out","boscia_augustifolia",5,0.00227596312273051
"8580","Serengeti_Baskerville","out","solanum_nigrum",5,0.00317710335856209
"8581","Serengeti_Baskerville","out","vachellia_xanthophloea",5,0.0114845222453944
"8582","Serengeti_Baskerville","out","crotalaria_spinosa",5,0.0114845222453944
"8583","Serengeti_Baskerville","out","digitaria_milanjiana",5,0.0664805647428956
"8584","Serengeti_Baskerville","out","echinochloa_haploclada",5,0.120848083155873
"8585","Serengeti_Baskerville","out","euphorbia_candelabrum",5,0.0114845222453945
"8586","Serengeti_Baskerville","out","kigelia_africana",5,0.0114845222453945
"8587","Serengeti_Baskerville","out","panicum_deustum",5,0.0664805647428941
"8588","Serengeti_Baskerville","out","sorghum_versicolor",5,0.0114845222453945
"8589","Serengeti_Baskerville","out","chloris_pycnothrix",5,0.0041975849944096
"8590","Serengeti_Baskerville","out","eragrostis_exasperata",5,0.00105549232903851
"8591","Serengeti_Baskerville","out","cyperus_spp.",5,0.00142502126512616
